182.412  7.329  14.513  0.009
213.388  19.040  18.467  0.116
58.951  21.336  13.673  0.006
284.001  23.296  17.098  0.041
179.569  44.547  17.893  0.075
222.340  47.539  17.609  0.062
243.966  51.912  17.947  0.079
311.610  62.000  18.955  0.190
209.928  66.972  17.361  0.050
184.869  70.738  17.890  0.081
77.285  71.491  16.120  0.022
225.530  71.858  17.759  0.069
291.288  73.252  17.808  0.072
191.733  74.545  17.864  0.077
159.368  81.000  19.335  0.259
187.528  85.212  13.197  0.005
27.439  85.618  18.167  0.086
234.516  89.253  18.112  0.092
105.548  91.253  18.351  0.104
150.324  104.517  17.076  0.039
16.290  104.999  17.217  0.044
171.892  108.587  16.922  0.037
251.574  113.878  17.481  0.052
206.182  117.620  18.152  0.093
282.713  122.475  17.391  0.053
293.001  123.571  17.665  0.063
202.282  130.661  17.025  0.039
229.678  136.459  13.980  0.007
99.436  136.808  17.891  0.076
303.804  148.574  17.934  0.073
265.791  150.054  17.448  0.051
226.583  151.332  17.913  0.081
90.462  154.750  18.892  0.173
64.758  162.982  17.210  0.047
127.602  164.541  17.871  0.073
78.503  165.488  16.983  0.040
194.983  172.447  17.467  0.053
307.406  174.118  15.958  0.020
189.530  177.726  17.774  0.081
246.625  176.334  17.704  0.064
36.665  180.795  16.699  0.032
178.534  182.848  17.002  0.048
10.501  184.766  17.712  0.064
179.401  191.446  13.136  0.005
188.974  195.479  18.169  0.104
285.645  194.859  17.528  0.058
206.678  196.122  16.968  0.038
180.513  214.571  16.406  0.026
269.787  216.949  18.161  0.090
251.485  221.512  17.540  0.055
313.471  226.425  INDEF  INDEF
58.733  229.391  17.163  0.042
294.418  230.513  14.457  0.009
160.764  238.304  15.670  0.017
201.256  238.534  16.994  0.038
272.905  242.875  17.404  0.053
267.450  257.680  17.395  0.053
16.281  260.512  13.671  0.006
138.409  260.822  16.396  0.027
305.420  262.447  17.401  0.048
287.185  275.545  16.715  0.032
193.135  280.590  18.424  0.113
25.449  286.778  17.413  0.051
145.208  288.386  14.578  0.009
272.721  287.603  17.949  0.079
192.284  293.778  17.340  0.050
182.710  298.251  17.022  0.040
220.662  297.893  17.962  0.081
250.401  298.783  17.399  0.052
221.868  312.909  17.778  0.066
308.465  321.727  17.931  0.079
39.708  324.882  14.860  0.011
204.427  326.191  14.739  0.010
115.361  327.093  17.659  0.064
271.981  342.045  18.382  0.112
239.385  346.234  17.454  0.052
80.625  352.711  18.516  0.122
266.151  362.633  16.899  0.037
124.634  365.064  16.431  0.025
185.845  374.494  17.423  0.051
261.239  384.016  18.183  0.094
290.383  398.879  16.759  0.032
205.227  406.959  18.179  0.091
21.549  408.952  16.656  0.030
290.563  408.584  17.373  0.055
263.131  410.497  17.614  0.063
63.124  413.117  17.541  0.055
37.949  414.748  16.587  0.030
252.580  418.241  17.851  0.082
303.550  418.596  17.478  0.056
236.703  419.634  17.450  0.051
99.732  428.067  14.452  0.009
266.602  429.946  16.836  0.034
274.107  431.507  18.066  0.101
246.171  445.613  17.962  0.076
309.074  450.879  17.206  0.048
120.125  453.196  17.789  0.068
165.484  456.008  18.174  0.092
63.546  457.955  17.210  0.044
253.348  464.491  17.181  0.044
249.483  477.458  17.943  0.082
290.035  481.345  16.698  0.032
272.401  490.419  18.344  0.106
255.493  495.465  17.123  0.044
262.626  496.582  18.358  0.116
173.856  500.492  17.714  0.062
96.635  507.988  INDEF  INDEF
