182.412  7.329  INDEF  INDEF
213.388  19.040  INDEF  INDEF
58.951  21.336  INDEF  INDEF
284.001  23.296  INDEF  INDEF
179.569  44.547  16.205  0.362
222.340  47.539  16.378  0.450
243.966  51.912  15.769  0.248
311.610  62.000  INDEF  INDEF
209.928  66.972  13.125  0.022
184.869  70.738  12.852  0.020
77.285  71.491  15.895  0.270
225.530  71.858  15.073  0.133
291.288  73.252  INDEF  INDEF
191.733  74.545  12.965  0.022
159.368  81.000  13.057  0.021
187.528  85.212  12.920  0.021
27.439  85.618  INDEF  INDEF
234.516  89.253  15.810  0.264
105.548  91.253  16.172  0.338
150.324  104.517  15.371  0.159
16.290  104.999  INDEF  INDEF
171.892  108.587  13.032  0.020
251.574  113.878  15.045  0.114
206.182  117.620  14.212  0.060
282.713  122.475  19.636  9.202
293.001  123.571  INDEF  INDEF
202.282  130.661  13.664  0.036
229.678  136.459  13.793  0.042
99.436  136.808  15.444  0.189
303.804  148.574  INDEF  INDEF
265.791  150.054  15.699  0.213
226.583  151.332  13.719  0.043
90.462  154.750  14.666  0.092
64.758  162.982  15.693  0.256
127.602  164.541  17.697  1.441
78.503  165.488  15.661  0.242
194.983  172.447  12.748  0.015
307.406  174.118  INDEF  INDEF
189.530  177.726  12.752  0.021
246.625  176.334  16.480  0.465
36.665  180.795  15.998  0.312
178.534  182.848  12.886  0.027
10.501  184.766  INDEF  INDEF
179.401  191.446  12.849  0.021
188.974  195.479  12.816  0.020
285.645  194.859  INDEF  INDEF
206.678  196.122  12.884  0.018
180.513  214.571  12.796  0.016
269.787  216.949  14.019  0.047
251.485  221.512  15.631  0.205
313.471  226.425  INDEF  INDEF
58.733  229.391  16.323  0.383
294.418  230.513  INDEF  INDEF
160.764  238.304  14.961  0.108
201.256  238.534  16.950  0.693
272.905  242.875  14.015  0.051
267.450  257.680  15.718  0.251
16.281  260.512  INDEF  INDEF
138.409  260.822  14.356  0.073
305.420  262.447  INDEF  INDEF
287.185  275.545  INDEF  INDEF
193.135  280.590  14.813  0.101
25.449  286.778  INDEF  INDEF
145.208  288.386  14.123  0.054
272.721  287.603  14.776  0.099
192.284  293.778  15.224  0.154
182.710  298.251  15.819  0.273
220.662  297.893  15.166  0.146
250.401  298.783  15.224  0.153
221.868  312.909  14.229  0.057
308.465  321.727  INDEF  INDEF
39.708  324.882  14.650  0.084
204.427  326.191  14.408  0.066
115.361  327.093  16.322  0.418
271.981  342.045  16.237  0.381
239.385  346.234  15.588  0.197
80.625  352.711  INDEF  INDEF
266.151  362.633  15.620  0.218
124.634  365.064  16.390  0.376
185.845  374.494  16.781  0.587
261.239  384.016  16.103  0.334
290.383  398.879  INDEF  INDEF
205.227  406.959  18.804  3.865
21.549  408.952  INDEF  INDEF
290.563  408.584  INDEF  INDEF
263.131  410.497  15.256  0.166
63.124  413.117  15.590  0.197
37.949  414.748  15.208  0.151
252.580  418.241  15.446  0.221
303.550  418.596  INDEF  INDEF
236.703  419.634  15.717  0.219
99.732  428.067  14.113  0.052
266.602  429.946  15.515  0.188
274.107  431.507  16.709  0.721
246.171  445.613  14.879  0.102
309.074  450.879  INDEF  INDEF
120.125  453.196  16.300  0.390
165.484  456.008  17.751  1.470
63.546  457.955  16.215  0.362
253.348  464.491  15.927  0.292
249.483  477.458  15.585  0.225
290.035  481.345  INDEF  INDEF
272.401  490.419  INDEF  INDEF
255.493  495.465  INDEF  INDEF
262.626  496.582  INDEF  INDEF
173.856  500.492  INDEF  INDEF
96.635  507.988  INDEF  INDEF
