186.902  5.106  14.148  0.008
312.958  7.931  INDEF  INDEF
63.598  19.202  13.150  0.005
288.596  20.773  17.011  0.038
18.141  26.493  17.891  0.072
184.307  42.415  17.608  0.062
227.136  45.481  17.333  0.053
248.674  49.459  17.894  0.078
214.593  64.633  17.168  0.044
132.709  66.779  18.100  0.086
81.882  69.420  15.619  0.016
189.656  68.382  17.770  0.071
230.332  69.588  17.748  0.066
295.819  70.698  17.703  0.063
196.410  72.517  17.744  0.079
192.191  82.908  12.833  0.004
32.689  83.640  17.892  0.070
238.664  86.627  17.978  0.074
110.606  88.646  18.073  0.078
154.810  102.246  16.929  0.035
20.910  102.604  16.616  0.029
176.476  106.490  16.766  0.032
256.097  111.552  17.333  0.047
210.598  115.276  17.939  0.078
141.617  116.543  18.190  0.090
192.778  118.651  18.047  0.081
287.571  120.083  17.225  0.047
297.501  121.323  17.576  0.059
101.562  128.199  18.493  0.124
206.611  128.508  16.924  0.036
104.206  134.636  17.821  0.069
234.408  134.285  13.612  0.006
308.456  146.571  17.721  0.064
270.429  148.357  17.304  0.047
231.375  149.297  17.684  0.068
69.493  160.934  17.086  0.042
132.201  162.230  17.700  0.063
83.141  163.204  16.421  0.026
199.648  170.142  17.352  0.050
311.865  171.769  15.595  0.016
251.403  174.011  17.618  0.059
194.061  175.579  17.657  0.070
84.445  177.920  18.549  0.120
41.589  178.602  16.529  0.028
297.549  178.404  18.368  0.117
183.218  180.521  16.834  0.045
15.267  182.560  17.498  0.051
183.682  189.216  12.551  0.004
70.940  191.550  18.388  0.105
290.551  192.598  17.415  0.053
211.566  193.984  16.866  0.035
185.170  212.471  16.100  0.021
274.498  214.433  17.890  0.070
255.847  219.359  17.408  0.048
63.499  227.386  16.979  0.036
298.710  228.220  13.668  0.006
311.116  228.939  17.812  0.071
234.824  234.228  17.941  0.072
165.482  235.932  15.313  0.014
205.608  236.014  16.791  0.033
277.556  240.432  17.268  0.046
296.420  254.494  18.433  0.121
272.157  255.542  17.277  0.047
20.826  258.356  13.165  0.005
142.805  258.498  16.103  0.022
309.941  259.714  17.286  0.045
291.568  273.468  16.516  0.028
29.951  284.399  17.305  0.047
277.473  285.436  17.762  0.069
149.616  286.079  14.933  0.011
196.755  291.625  17.194  0.046
187.430  295.619  15.917  0.020
225.198  295.468  17.749  0.067
254.620  296.507  17.333  0.049
226.609  310.424  17.757  0.068
281.652  309.921  17.990  0.076
86.000  314.378  20.375  0.584
312.817  319.335  INDEF  INDEF
44.490  322.529  14.603  0.010
208.891  323.745  14.427  0.009
119.902  324.948  17.489  0.052
276.210  339.665  18.124  0.089
243.802  343.527  17.336  0.046
85.271  349.945  18.135  0.087
270.499  360.465  16.831  0.033
129.440  362.530  15.462  0.015
190.448  372.322  17.133  0.041
265.606  381.658  17.915  0.074
202.143  394.908  18.267  0.099
294.698  396.542  16.589  0.030
104.425  402.333  17.764  0.066
203.907  402.860  18.002  0.077
209.928  404.834  18.063  0.083
295.236  406.326  17.229  0.045
26.413  406.548  16.438  0.026
267.433  408.359  17.448  0.053
66.797  410.567  17.426  0.048
68.523  411.115  17.456  0.050
42.631  412.462  16.325  0.024
257.421  415.934  17.619  0.069
307.866  416.474  17.409  0.050
241.524  417.493  17.239  0.045
104.496  425.609  14.837  0.011
271.443  427.570  16.685  0.031
278.933  429.575  18.084  0.100
250.536  443.506  17.910  0.072
313.441  448.630  INDEF  INDEF
74.838  449.696  18.278  0.097
124.533  451.065  17.523  0.050
170.148  453.660  17.935  0.073
68.203  455.543  17.169  0.042
69.558  460.400  17.925  0.075
257.753  462.383  17.138  0.043
254.128  475.360  17.758  0.068
294.530  479.412  16.503  0.028
276.812  488.480  18.044  0.083
259.957  493.354  17.015  0.038
178.524  498.395  17.596  0.059
101.652  505.969  17.712  0.060
